statistic,family,run,comparison,dataset_mode,model_name,negative_sampling,deletion_rate,target_coverage,block_length,seed,observed,weighting
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,7,71,4.2036677e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,17,0.0003940938469,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,17,0.0003993484315,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,29,0.0004308759393,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,29,9.458252325e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,43,0.0006095318165,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,43,0.0002154379696,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,59,0.0001944196311,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,59,6.830960013e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,71,-2.10183385e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,71,4.2036677e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,17,0.0003940938469,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,17,0.0003993484315,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,29,0.0004308759393,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,29,9.458252325e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,43,0.0006095318165,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,43,0.0002154379696,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,59,0.0001944196311,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,59,6.830960013e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,71,-2.10183385e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,71,4.2036677e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,3,17,0.00161315748,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,3,17,-0.000966843571,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,3,29,0.001723503757,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,3,29,0.001634175818,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,3,43,0.001833850034,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,3,43,-0.0004046030161,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,3,59,0.005070674163,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,3,59,0.003725500499,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,3,71,-0.0001734012926,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,3,71,0.001812831696,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,7,17,0.00161315748,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,7,17,-0.000966843571,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,7,29,0.001723503757,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,7,29,0.001634175818,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,7,43,0.001833850034,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,7,43,-0.0004046030161,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,7,59,0.005070674163,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,7,59,0.003725500499,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,7,71,-0.0001734012926,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,7,71,0.001812831696,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,17,0.00161315748,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,17,-0.000966843571,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,29,0.001723503757,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,29,0.001634175818,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,43,0.001833850034,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,43,-0.0004046030161,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,59,0.005070674163,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,59,0.003725500499,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,14,71,-0.0001734012926,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,14,71,0.001812831696,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,17,0.00161315748,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,17,-0.000966843571,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,29,0.001723503757,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,29,0.001634175818,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,43,0.001833850034,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,43,-0.0004046030161,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,59,0.005070674163,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,59,0.003725500499,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0,0.9,21,71,-0.0001734012926,query_micro
coverage_change,negative_sampling_sensitivity,icews05_15_distmult_filtered|icews05_15_distmult_uniform_sensitivity,filtered-minus-uniform__static_margin,icews05_15,temporal_distmult,filtered-minus-uniform,0.3,0.9,21,71,0.001812831696,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,3,17,0.0008291014613,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,3,17,0.000466369572,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,3,29,-0.0003368224686,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,3,29,-2.590942067e-05,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,3,43,0.0005181884133,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,3,43,-0.0006477355166,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,3,59,-0.000855010882,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,3,59,-0.000155456524,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0,0.9,3,71,-0.0007513731993,query_micro
coverage_change,negative_sampling_sensitivity,icews14_tcomplex_filtered|icews14_tcomplex_uniform_sensitivity,filtered-minus-uniform__rolling_margin,icews14,continuous_tcomplex,filtered-minus-uniform,0.3,0.9,3,71,0.001036376827,query_micro
